Stimulus	KeyPress	RT	Behavior	Image	StimType
843b.jpg	NR	0	NR	843	Lure
682b.jpg	1	1194	FA	682	Lure
833b.jpg	2	1506	CR	833	Lure
24a.jpg	1	1009	Hit	24	Targ
232a.jpg	1	1252	Hit	232	Targ
722b.jpg	2	1412	CR	722	Lure
632b.jpg	1	1617	FA	632	Lure
391a.jpg	1	1871	Hit	391	Targ
663b.jpg	2	1556	CR	663	Lure
339a.jpg	1	1637	Hit	339	Targ
1004b.jpg	1	1288	FA	1004	Lure
502b.jpg	2	1421	CR	502	Lure
439a.jpg	1	1410	Hit	439	Targ
1227b.jpg	1	1211	FA	1227	Lure
757b.jpg	2	1295	CR	757	Lure
530b.jpg	1	1700	FA	530	Lure
448a.jpg	1	1302	Hit	448	Targ
373a.jpg	1	1059	Hit	373	Targ
732b.jpg	1	2568	FA	732	Lure
111a.jpg	2	1292	Miss	111	Targ
596b.jpg	2	1521	CR	596	Lure
11a.jpg	1	2571	Hit	11	Targ
42a.jpg	1	1042	Hit	42	Targ
527b.jpg	1	1167	FA	527	Lure
661b.jpg	2	956	CR	661	Lure
782b.jpg	2	1393	CR	782	Lure
679b.jpg	1	1056	FA	679	Lure
835b.jpg	2	1695	CR	835	Lure
408a.jpg	1	1197	Hit	408	Targ
856b.jpg	2	1160	CR	856	Lure
481b.jpg	2	1528	CR	481	Lure
15a.jpg	1	1375	Hit	15	Targ
482b.jpg	2	1506	CR	482	Lure
605b.jpg	NR	0	NR	605	Lure
393a.jpg	2	1496	Miss	393	Targ
526b.jpg	1	846	FA	526	Lure
535b.jpg	1	1345	FA	535	Lure
845b.jpg	2	1935	CR	845	Lure
867b.jpg	2	2189	CR	867	Lure
363a.jpg	1	1047	Hit	363	Targ
20a.jpg	1	1379	Hit	20	Targ
380a.jpg	1	1201	Hit	380	Targ
475b.jpg	1	1438	FA	475	Lure
83a.jpg	2	1956	Miss	83	Targ
521b.jpg	1	1039	FA	521	Lure
692b.jpg	1	956	FA	692	Lure
591b.jpg	2	1476	CR	591	Lure
388a.jpg	2	1113	Miss	388	Targ
344a.jpg	1	1474	Hit	344	Targ
336a.jpg	2	2204	Miss	336	Targ
844b.jpg	1	2135	FA	844	Lure
332a.jpg	2	1668	Miss	332	Targ
9a.jpg	1	1117	Hit	9	Targ
317a.jpg	1	1272	Hit	317	Targ
51a.jpg	2	1406	Miss	51	Targ
514b.jpg	2	2720	CR	514	Lure
53a.jpg	1	1106	Hit	53	Targ
510b.jpg	2	2520	CR	510	Lure
364a.jpg	2	1461	Miss	364	Targ
381a.jpg	2	1926	Miss	381	Targ
849b.jpg	2	1431	CR	849	Lure
123a.jpg	1	968	Hit	123	Targ
352a.jpg	1	1584	Hit	352	Targ
293a.jpg	1	1006	Hit	293	Targ
499b.jpg	2	967	CR	499	Lure
450a.jpg	1	1977	Hit	450	Targ
810b.jpg	1	2548	FA	810	Lure
417a.jpg	1	2002	Hit	417	Targ
59a.jpg	1	1523	Hit	59	Targ
490b.jpg	1	1081	FA	490	Lure
369a.jpg	1	1750	Hit	369	Targ
496b.jpg	2	723	CR	496	Lure
406a.jpg	2	1667	Miss	406	Targ
681b.jpg	2	1451	CR	681	Lure
620b.jpg	1	793	FA	620	Lure
441a.jpg	1	2278	Hit	441	Targ
340a.jpg	2	1871	Miss	340	Targ
412a.jpg	1	1366	Hit	412	Targ
32a.jpg	2	1653	Miss	32	Targ
454a.jpg	1	2611	Hit	454	Targ
387a.jpg	1	1267	Hit	387	Targ
830b.jpg	1	2491	FA	830	Lure
444a.jpg	2	1510	Miss	444	Targ
