Stimulus	KeyPress	RT	Behavior	Image	StimType
843b.jpg	NR	0	NR	843	Lure
317a.jpg	2	1364	Miss	317	Targ
70a.jpg	NR	0	NR	70	Targ
481b.jpg	1	2169	FA	481	Lure
439a.jpg	1	1960	Hit	439	Targ
111a.jpg	1	1032	Hit	111	Targ
123a.jpg	2	1475	Miss	123	Targ
679b.jpg	2	1635	CR	679	Lure
782b.jpg	2	1129	CR	782	Lure
596b.jpg	2	1896	CR	596	Lure
835b.jpg	2	1446	CR	835	Lure
336a.jpg	1	1462	Hit	336	Targ
753b.jpg	2	1137	CR	753	Lure
32a.jpg	1	1492	Hit	32	Targ
1004b.jpg	2	1371	CR	1004	Lure
844b.jpg	2	1504	CR	844	Lure
51a.jpg	1	1610	Hit	51	Targ
620b.jpg	1	1905	FA	620	Lure
232a.jpg	1	1369	Hit	232	Targ
81a.jpg	2	1033	Miss	81	Targ
632b.jpg	2	1189	CR	632	Lure
849b.jpg	1	2035	FA	849	Lure
692b.jpg	1	1151	FA	692	Lure
393a.jpg	1	1066	Hit	393	Targ
1088b.jpg	1	1189	FA	1088	Lure
9a.jpg	1	884	Hit	9	Targ
1019b.jpg	1	1541	FA	1019	Lure
527b.jpg	2	1487	CR	527	Lure
356a.jpg	2	1235	Miss	356	Targ
661b.jpg	2	1959	CR	661	Lure
444a.jpg	1	1709	Hit	444	Targ
541b.jpg	2	1009	CR	541	Lure
732b.jpg	2	894	CR	732	Lure
450a.jpg	2	1830	Miss	450	Targ
42a.jpg	1	1926	Hit	42	Targ
412a.jpg	2	1106	Miss	412	Targ
838b.jpg	2	1295	CR	838	Lure
810b.jpg	1	1269	FA	810	Lure
324a.jpg	1	1657	Hit	324	Targ
682b.jpg	2	1006	CR	682	Lure
352a.jpg	1	1299	Hit	352	Targ
380a.jpg	2	1232	Miss	380	Targ
867b.jpg	1	1192	FA	867	Lure
364a.jpg	1	786	Hit	364	Targ
20a.jpg	1	703	Hit	20	Targ
499b.jpg	2	794	CR	499	Lure
591b.jpg	1	579	FA	591	Lure
454a.jpg	1	1365	Hit	454	Targ
408a.jpg	1	1286	Hit	408	Targ
535b.jpg	2	725	CR	535	Lure
422a.jpg	1	1665	Hit	422	Targ
391a.jpg	1	1390	Hit	391	Targ
494b.jpg	2	1100	CR	494	Lure
406a.jpg	2	1166	Miss	406	Targ
490b.jpg	2	1753	CR	490	Lure
332a.jpg	2	2167	Miss	332	Targ
526b.jpg	1	1294	FA	526	Lure
53a.jpg	2	1543	Miss	53	Targ
663b.jpg	2	986	CR	663	Lure
441a.jpg	1	1741	Hit	441	Targ
293a.jpg	1	758	Hit	293	Targ
722b.jpg	2	1062	CR	722	Lure
340a.jpg	1	1284	Hit	340	Targ
845b.jpg	1	1856	FA	845	Lure
387a.jpg	2	1171	Miss	387	Targ
475b.jpg	2	1093	CR	475	Lure
510b.jpg	1	1735	FA	510	Lure
344a.jpg	2	980	Miss	344	Targ
369a.jpg	2	1600	Miss	369	Targ
833b.jpg	2	1040	CR	833	Lure
681b.jpg	1	1093	FA	681	Lure
339a.jpg	2	797	Miss	339	Targ
757b.jpg	2	2313	CR	757	Lure
41a.jpg	2	1257	Miss	41	Targ
448a.jpg	1	798	Hit	448	Targ
381a.jpg	1	1254	Hit	381	Targ
144a.jpg	1	1376	Hit	144	Targ
1227b.jpg	1	2180	FA	1227	Lure
530b.jpg	2	1123	CR	530	Lure
830b.jpg	1	1075	FA	830	Lure
856b.jpg	2	1079	CR	856	Lure
59a.jpg	1	2199	Hit	59	Targ
496b.jpg	2	1020	CR	496	Lure
83a.jpg	1	977	Hit	83	Targ
68a.jpg	1	1310	Hit	68	Targ
11a.jpg	1	1413	Hit	11	Targ
571b.jpg	1	1667	FA	571	Lure
605b.jpg	1	1761	FA	605	Lure
24a.jpg	2	1033	Miss	24	Targ
373a.jpg	1	1294	Hit	373	Targ
363a.jpg	2	1565	Miss	363	Targ
15a.jpg	2	2117	Miss	15	Targ
417a.jpg	2	1132	Miss	417	Targ
521b.jpg	1	1658	FA	521	Lure
514b.jpg	1	1461	FA	514	Lure
458a.jpg	2	1119	Miss	458	Targ
388a.jpg	1	1262	Hit	388	Targ
502b.jpg	2	2378	CR	502	Lure
482b.jpg	2	1466	CR	482	Lure
17a.jpg	2	2421	Miss	17	Targ
413a.jpg	1	1743	Hit	413	Targ
297a.jpg	2	1236	Miss	297	Targ
827b.jpg	2	1187	CR	827	Lure
851b.jpg	2	1936	CR	851	Lure
334a.jpg	1	1387	Hit	334	Targ
366a.jpg	2	1427	Miss	366	Targ
576b.jpg	1	1259	FA	576	Lure
22a.jpg	1	959	Hit	22	Targ
544b.jpg	1	1837	FA	544	Lure
579b.jpg	2	2283	CR	579	Lure
401a.jpg	2	1172	Miss	401	Targ
378a.jpg	2	1540	Miss	378	Targ
469a.jpg	1	1368	Hit	469	Targ
545b.jpg	1	1707	FA	545	Lure
418a.jpg	1	1220	Hit	418	Targ
616b.jpg	1	1905	FA	616	Lure
474b.jpg	2	1443	CR	474	Lure
565b.jpg	1	974	FA	565	Lure
121a.jpg	1	2742	Hit	121	Targ
30a.jpg	1	1143	Hit	30	Targ
606b.jpg	2	1081	CR	606	Lure
551b.jpg	2	930	CR	551	Lure
539b.jpg	2	1080	CR	539	Lure
54a.jpg	1	1284	Hit	54	Targ
764b.jpg	1	1657	FA	764	Lure
847b.jpg	2	915	CR	847	Lure
248a.jpg	NR	0	NR	248	Targ
112a.jpg	2	1507	Miss	112	Targ
861b.jpg	2	1313	CR	861	Lure
592b.jpg	2	1271	CR	592	Lure
582b.jpg	2	1319	CR	582	Lure
292a.jpg	1	1562	Hit	292	Targ
319a.jpg	1	1238	Hit	319	Targ
166a.jpg	NR	0	NR	166	Targ
437a.jpg	2	1568	Miss	437	Targ
725b.jpg	2	2045	CR	725	Lure
654b.jpg	2	1866	CR	654	Lure
548b.jpg	NR	0	NR	548	Lure
797b.jpg	2	2678	CR	797	Lure
588b.jpg	2	1112	CR	588	Lure
488b.jpg	2	829	CR	488	Lure
396a.jpg	2	819	Miss	396	Targ
63a.jpg	1	1377	Hit	63	Targ
110a.jpg	NR	0	NR	110	Targ
38a.jpg	1	1405	Hit	38	Targ
814b.jpg	1	1584	FA	814	Lure
331a.jpg	2	1083	Miss	331	Targ
349a.jpg	1	2879	Hit	349	Targ
1031b.jpg	1	2072	FA	1031	Lure
549b.jpg	1	901	FA	549	Lure
1000b.jpg	2	992	CR	1000	Lure
390a.jpg	NR	0	NR	390	Targ
518b.jpg	1	1796	FA	518	Lure
29a.jpg	2	1587	Miss	29	Targ
700b.jpg	NR	0	NR	700	Lure
23a.jpg	1	1924	Hit	23	Targ
49a.jpg	1	1174	Hit	49	Targ
315a.jpg	2	967	Miss	315	Targ
452a.jpg	2	1511	Miss	452	Targ
1056b.jpg	2	1441	CR	1056	Lure
520b.jpg	1	2128	FA	520	Lure
35a.jpg	1	1229	Hit	35	Targ
55a.jpg	NR	0	NR	55	Targ
464a.jpg	NR	0	NR	464	Targ
853b.jpg	NR	0	NR	853	Lure
