Stimulus	KeyPress	RT	Behavior	Image	StimType
68a.jpg	2	1964	Miss	68	Targ
526b.jpg	2	2060	CR	526	Lure
444a.jpg	1	1380	Hit	444	Targ
391a.jpg	2	1894	Miss	391	Targ
450a.jpg	1	1231	Hit	450	Targ
11a.jpg	1	1873	Hit	11	Targ
833b.jpg	2	974	CR	833	Lure
20a.jpg	1	824	Hit	20	Targ
732b.jpg	2	1593	CR	732	Lure
663b.jpg	2	1106	CR	663	Lure
490b.jpg	1	1554	FA	490	Lure
591b.jpg	1	1406	FA	591	Lure
856b.jpg	2	1264	CR	856	Lure
59a.jpg	1	1239	Hit	59	Targ
51a.jpg	1	1257	Hit	51	Targ
571b.jpg	1	1075	FA	571	Lure
782b.jpg	2	1429	CR	782	Lure
15a.jpg	1	1004	Hit	15	Targ
757b.jpg	2	1091	CR	757	Lure
380a.jpg	1	1284	Hit	380	Targ
844b.jpg	2	1400	CR	844	Lure
388a.jpg	1	1017	Hit	388	Targ
81a.jpg	2	1165	Miss	81	Targ
408a.jpg	1	1024	Hit	408	Targ
17a.jpg	2	1082	Miss	17	Targ
681b.jpg	2	1700	CR	681	Lure
41a.jpg	1	1367	Hit	41	Targ
494b.jpg	2	1192	CR	494	Lure
499b.jpg	1	1191	FA	499	Lure
810b.jpg	2	1015	CR	810	Lure
387a.jpg	2	1267	Miss	387	Targ
406a.jpg	1	1132	Hit	406	Targ
373a.jpg	1	783	Hit	373	Targ
838b.jpg	2	1077	CR	838	Lure
70a.jpg	1	1503	Hit	70	Targ
381a.jpg	1	1009	Hit	381	Targ
753b.jpg	2	892	CR	753	Lure
364a.jpg	2	1270	Miss	364	Targ
324a.jpg	1	940	Hit	324	Targ
661b.jpg	2	1470	CR	661	Lure
53a.jpg	1	897	Hit	53	Targ
527b.jpg	1	867	FA	527	Lure
482b.jpg	2	1220	CR	482	Lure
123a.jpg	1	917	Hit	123	Targ
369a.jpg	1	1081	Hit	369	Targ
339a.jpg	2	1715	Miss	339	Targ
835b.jpg	2	1280	CR	835	Lure
830b.jpg	1	1034	FA	830	Lure
632b.jpg	1	894	FA	632	Lure
363a.jpg	2	841	Miss	363	Targ
510b.jpg	2	865	CR	510	Lure
317a.jpg	1	773	Hit	317	Targ
502b.jpg	1	1749	FA	502	Lure
24a.jpg	2	1062	Miss	24	Targ
620b.jpg	1	1260	FA	620	Lure
596b.jpg	1	1815	FA	596	Lure
448a.jpg	1	1462	Hit	448	Targ
422a.jpg	1	1434	Hit	422	Targ
111a.jpg	1	1547	Hit	111	Targ
1227b.jpg	1	1619	FA	1227	Lure
332a.jpg	2	1186	Miss	332	Targ
530b.jpg	12	1939	CR	530	Lure
521b.jpg	2	1441	CR	521	Lure
458a.jpg	1	2371	Hit	458	Targ
843b.jpg	2	1514	CR	843	Lure
481b.jpg	2	2030	CR	481	Lure
845b.jpg	2	1061	CR	845	Lure
535b.jpg	1	722	FA	535	Lure
232a.jpg	1	1370	Hit	232	Targ
496b.jpg	2	1672	CR	496	Lure
722b.jpg	2	2065	CR	722	Lure
441a.jpg	1	1042	Hit	441	Targ
293a.jpg	1	876	Hit	293	Targ
336a.jpg	1	1430	Hit	336	Targ
849b.jpg	2	888	CR	849	Lure
42a.jpg	1	1581	Hit	42	Targ
514b.jpg	1	1226	FA	514	Lure
393a.jpg	1	1234	Hit	393	Targ
